ticker,name,classification_status,evidence_type,comparison_eligibility,official_source_url,evidence_basis,review_reason
418670,TIGER 글로벌AI사이버보안,classified_derived,official_index,N,가능,"기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(주식/글로벌 미확인 주식전략); taxonomy 완료: 상품명·기초지수·원천 분류 필드 기반 (active/passive token, payoff token/default, concentration token/default)",
419650,PLUS 글로벌수소&차세대연료전지,classified_derived,official_index,N,가능,"기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(주식/미국 미확인 주식전략); taxonomy 완료: 상품명·기초지수·원천 분류 필드 기반 (active/passive token, payoff token/default, concentration token/default)",
419890,KIWOOM 단기채권ESG액티브,classified_derived,official_index,N,가능,"기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(채권/국내 채권 단기 등급미확인); taxonomy 완료: 상품명·기초지수·원천 분류 필드 기반 (active/passive token, FX token/default, concentration token/default)",
426150,WON 대한민국국고채액티브,classified_derived,derived_master,N,,"기초지수 명시; 자산군·투자대상 추출(채권/국내 채권 만기미확인 등급미확인); taxonomy 완료: 상품명·기초지수·원천 분류 필드 기반 (active/passive token, FX token/default, concentration token/default)",
428510,KODEX 차이나AI테크액티브,classified_derived,official_index,N,가능,"기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(주식/중국 미확인 주식전략); taxonomy 완료: 상품명·기초지수·원천 분류 필드 기반 (active/passive token, payoff token/default, concentration token/default)",
428560,KODEX 미국ETF산업Top10 Indxx,conflict_resolved,conflict_resolved,N,가능,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(채권/미국 국채 만기미확인 등급미확인); 충돌 해소: 출처 우선순위와 구조 필드 기준,
429010,TIGER 미국나스닥넥스트100,classified_derived,official_index,N,가능,"기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(주식/미국 미확인 주식전략); taxonomy 완료: 상품명·기초지수·원천 분류 필드 기반 (active/passive token, payoff token/default)",
430500,KIWOOM 물가채KIS,classified_derived,official_index,N,가능,"기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(채권/국내 채권 만기미확인 등급미확인); taxonomy 완료: 상품명·기초지수·원천 분류 필드 기반 (active/passive token, FX token/default, concentration token/default)",
432600,RISE 국채선물3년,classified_derived,official_index,N,불가,"기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(채권/국내 국채 단기 등급미확인); taxonomy 완료: 상품명·기초지수·원천 분류 필드 기반 (active/passive token, FX token/default, concentration token/default)",
433250,UNICORN R&D 액티브,classified_derived,derived_master,N,,"기초지수 명시; 자산군·투자대상 추출(주식/국내 미확인 주식전략); taxonomy 완료: 상품명·기초지수·원천 분류 필드 기반 (active/passive token, payoff token/default, FX token/default)",
433880,PLUS TDF2060액티브 적격,classified_derived,official_index,N,가능,"기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(혼합자산/구성비율 미확인); taxonomy 완료: 상품명·기초지수·원천 분류 필드 기반 (active/passive token, FX token/default, concentration token/default)",
433970,KODEX TDF2030액티브 적격,classified_derived,official_index,N,가능,"기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(혼합자산/구성비율 미확인); taxonomy 완료: 상품명·기초지수·원천 분류 필드 기반 (active/passive token, FX token/default, concentration token/default)",
433980,KODEX TDF2040액티브 적격,classified_derived,official_index,N,가능,"기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(혼합자산/구성비율 미확인); taxonomy 완료: 상품명·기초지수·원천 분류 필드 기반 (active/passive token, FX token/default, concentration token/default)",
434060,KODEX TDF2050액티브 적격,classified_derived,official_index,N,가능,"기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(혼합자산/구성비율 미확인); taxonomy 완료: 상품명·기초지수·원천 분류 필드 기반 (active/passive token, FX token/default, concentration token/default)",
434960,DAISHIN343 K200,classified_derived,derived_master,N,,"기초지수 명시; 자산군·투자대상 추출(주식/국내 미확인 주식전략); taxonomy 완료: 상품명·기초지수·원천 분류 필드 기반 (active/passive token, payoff token/default, FX token/default)",
435040,ACE 글로벌브랜드TOP10,conflict_resolved,conflict_resolved,N,가능,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(채권/미국 국채 만기미확인 등급미확인); 충돌 해소: 출처 우선순위와 구조 필드 기준,
435420,TIGER 미국나스닥100채권혼합50,classified_derived,official_index,N,가능,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(채권/미국 채권 만기미확인 등급미확인); taxonomy 완료: 상품명·기초지수·원천 분류 필드 기반 (active/passive token),
435530,KIWOOM TDF2030액티브 적격,classified_derived,official_index,N,가능,"기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(혼합자산/구성비율 미확인); taxonomy 완료: 상품명·기초지수·원천 분류 필드 기반 (active/passive token, concentration token/default)",
435540,KIWOOM TDF2040액티브 적격,classified_derived,official_index,N,가능,"기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(혼합자산/구성비율 미확인); taxonomy 완료: 상품명·기초지수·원천 분류 필드 기반 (active/passive token, concentration token/default)",
435550,KIWOOM TDF2050액티브 적격,classified_derived,official_index,N,가능,"기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(혼합자산/구성비율 미확인); taxonomy 완료: 상품명·기초지수·원천 분류 필드 기반 (active/passive token, concentration token/default)",
436140,SOL 종합채권(AA-이상)액티브,classified_derived,official_index,N,가능,"기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(채권/국내 채권 만기미확인 AA); taxonomy 완료: 상품명·기초지수·원천 분류 필드 기반 (active/passive token, FX token/default, concentration token/default)",
437070,KODEX 아시아달러채권ESG플러스액티브,classified_derived,official_index,N,가능,"기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(채권/글로벌 채권 만기미확인 등급미확인); taxonomy 완료: 상품명·기초지수·원천 분류 필드 기반 (active/passive token, concentration token/default)",
437080,KODEX 미국종합채권ESG액티브(H),classified_derived,official_index,N,가능,"기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(채권/미국 채권 만기미확인 등급미확인); taxonomy 완료: 상품명·기초지수·원천 분류 필드 기반 (active/passive token, concentration token/default)",
437350,RISE 미국단기투자등급회사채액티브,classified_derived,official_index,N,가능,"기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(채권/미국 회사채 단기 등급미확인); taxonomy 완료: 상품명·기초지수·원천 분류 필드 기반 (active/passive token, concentration token/default)",
437370,RISE 글로벌농업경제,classified_derived,official_index,N,가능,"기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(주식/글로벌 미확인 주식전략); taxonomy 완료: 상품명·기초지수·원천 분류 필드 기반 (active/passive token, payoff token/default, concentration token/default)",
438080,ACE 미국S&P500미국채혼합50액티브,classified_derived,official_index,N,가능,기초지수 명시; 운용사·공식 출처 URL 존재; 상품명 구조표시(inverse); 자산군·투자대상 추출(채권/미국 국채 만기미확인 등급미확인); taxonomy 완료: 상품명·기초지수·원천 분류 필드 기반,
438100,ACE 미국나스닥100미국채혼합50액티브,classified_derived,official_index,N,가능,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(채권/미국 국채 만기미확인 등급미확인); taxonomy 완료: 상품명·기초지수·원천 분류 필드 기반 (active/passive token),
438320,TIGER 차이나항셍테크레버리지(합성 H),classified_derived,official_index,N,불가,기초지수 명시; 운용사·공식 출처 URL 존재; 상품명 구조표시(leveraged); 자산군·투자대상 추출(주식/중국 미확인 주식전략); taxonomy 완료: 상품명·기초지수·원천 분류 필드 기반 (concentration token/default),
438330,TIGER 우량회사채액티브,classified_derived,official_index,N,가능,"기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(채권/국내 회사채 만기미확인 등급미확인); taxonomy 완료: 상품명·기초지수·원천 분류 필드 기반 (active/passive token, FX token/default, concentration token/default)",
438560,SOL 국고채3년,classified_derived,official_index,N,가능,"기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(채권/국내 채권 단기 등급미확인); taxonomy 완료: 상품명·기초지수·원천 분류 필드 기반 (active/passive token, FX token/default, concentration token/default)",
438570,SOL 국고채10년,classified_derived,official_index,N,가능,"기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(채권/국내 채권 장기 등급미확인); taxonomy 완료: 상품명·기초지수·원천 분류 필드 기반 (active/passive token, FX token/default, concentration token/default)",
