primary_peer_group_id,peer_group_name,member_count,asset_family,region_primary,comparison_category,comparison_topic,comparison_subtopic,index_family,strategy_structure,automatic_comparison_eligible,group_status_summary,classification_rationale
PG-PENDING-305080-72c74c2c95,미국 국채 장기 등급미확인 · bond_coupon,1,채권,미국,채권,채권,미국 국채 장기 등급미확인,BOND_미국-국채-장기-등급미확인-047cbda7f5,bond_coupon|neutral|1X,N,needs_review:1,"채권·미국 노출, 채권 / 미국 국채 장기 등급미확인 투자대상, bond_coupon|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-PENDING-306520-1a4621c30c,국내 미확인 주식전략 · inverse,1,주식,국내,기타특수구조,미확인 주식전략,국내 미확인 주식전략,미확인-주식전략-국내-미확인-주식전략-46eed209b8,inverse|short|1X,N,needs_review:1,"주식·국내 노출, 기타특수구조 / 국내 미확인 주식전략 투자대상, inverse|short|1X 수익·손실 구조를 공통 기준으로 사용"
PG-PENDING-306530-d0093a1edf,국내 미확인 주식전략 · leveraged,1,주식,국내,기타특수구조,미확인 주식전략,국내 미확인 주식전략,미확인-주식전략-국내-미확인-주식전략-46eed209b8,leveraged|long|2X,N,needs_review:1,"주식·국내 노출, 기타특수구조 / 국내 미확인 주식전략 투자대상, leveraged|long|2X 수익·손실 구조를 공통 기준으로 사용"
PG-PENDING-306950-ba7e8a637d,국내 미확인 주식전략 · leveraged,1,주식,국내,기타특수구조,미확인 주식전략,국내 미확인 주식전략,KRX300,leveraged|long|2X,N,needs_review:1,"주식·국내 노출, 기타특수구조 / 국내 미확인 주식전략 투자대상, leveraged|long|2X 수익·손실 구조를 공통 기준으로 사용"
PG-PENDING-307510-c7aa6baa88,국내 미확인 주식전략 · plain,1,주식,국내,기타특수구조,미확인 주식전략,국내 미확인 주식전략,미확인-주식전략-국내-미확인-주식전략-46eed209b8,plain|neutral|1X,N,needs_review:1,"주식·국내 노출, 기타특수구조 / 국내 미확인 주식전략 투자대상, plain|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-PENDING-307520-00e3e395c3,국내 미확인 주식전략 · plain,1,주식,국내,기타특수구조,미확인 주식전략,국내 미확인 주식전략,미확인-주식전략-국내-미확인-주식전략-46eed209b8,plain|neutral|1X,N,needs_review:1,"주식·국내 노출, 기타특수구조 / 국내 미확인 주식전략 투자대상, plain|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-PENDING-308620-8b4b4afaf5,미국 국채 장기 등급미확인 · bond_coupon,1,채권,미국,채권,채권,미국 국채 장기 등급미확인,BOND_미국-국채-장기-등급미확인-047cbda7f5,bond_coupon|neutral|1X,N,needs_review:1,"채권·미국 노출, 채권 / 미국 국채 장기 등급미확인 투자대상, bond_coupon|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-PENDING-309230-06bccd2f2f,미국 미확인 주식전략 · plain,1,주식,미국,기타특수구조,미확인 주식전략,미국 미확인 주식전략,미확인-주식전략-미국-미확인-주식전략-bf6afc4d9f,plain|neutral|1X,N,needs_review:1,"주식·미국 노출, 기타특수구조 / 미국 미확인 주식전략 투자대상, plain|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-PENDING-310080-15fcb657a4,중국 미확인 주식전략 · plain,1,주식,중국,기타특수구조,미확인 주식전략,중국 미확인 주식전략,미확인-주식전략-중국-미확인-주식전략-526c3d6249,plain|neutral|1X,N,needs_review:1,"주식·중국 노출, 기타특수구조 / 중국 미확인 주식전략 투자대상, plain|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-PENDING-310960-50386baa93,국내 미확인 주식전략 · plain,1,주식,국내,기타특수구조,미확인 주식전략,국내 미확인 주식전략,미확인-주식전략-국내-미확인-주식전략-46eed209b8,plain|neutral|1X,N,needs_review:1,"주식·국내 노출, 기타특수구조 / 국내 미확인 주식전략 투자대상, plain|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-PENDING-310970-3a4125d7ab,국내 미확인 주식전략 · plain,1,주식,국내,기타특수구조,미확인 주식전략,국내 미확인 주식전략,미확인-주식전략-국내-미확인-주식전략-46eed209b8,plain|neutral|1X,N,needs_review:1,"주식·국내 노출, 기타특수구조 / 국내 미확인 주식전략 투자대상, plain|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-PENDING-314250-602c0df13c,미국 미확인 주식전략 · plain,1,주식,미국,기타특수구조,미확인 주식전략,미국 미확인 주식전략,미확인-주식전략-미국-미확인-주식전략-bf6afc4d9f,plain|neutral|1X,N,needs_review:1,"주식·미국 노출, 기타특수구조 / 미국 미확인 주식전략 투자대상, plain|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-PENDING-314700-d47014486c,국내 미확인 주식전략 · plain,1,주식,국내,기타특수구조,미확인 주식전략,국내 미확인 주식전략,미확인-주식전략-국내-미확인-주식전략-46eed209b8,plain|neutral|1X,N,needs_review:1,"주식·국내 노출, 기타특수구조 / 국내 미확인 주식전략 투자대상, plain|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-PENDING-315270-d06ee4a7e3,국내 미확인 주식전략 · plain,1,주식,국내,기타특수구조,미확인 주식전략,국내 미확인 주식전략,미확인-주식전략-국내-미확인-주식전략-46eed209b8,plain|neutral|1X,N,needs_review:1,"주식·국내 노출, 기타특수구조 / 국내 미확인 주식전략 투자대상, plain|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-PENDING-315930-5db7659de2,국내 국채 만기미확인 등급미확인 · bond_coupon,1,채권,국내,채권,채권,국내 국채 만기미확인 등급미확인,BOND_국내-국채-만기미확인-등급미확인-bf9416de66,bond_coupon|neutral|1X,N,conflict:1,"채권·국내 노출, 채권 / 국내 국채 만기미확인 등급미확인 투자대상, bond_coupon|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-PENDING-316670-34790bcef7,국내 미확인 주식전략 · plain,1,주식,국내,기타특수구조,미확인 주식전략,국내 미확인 주식전략,미확인-주식전략-국내-미확인-주식전략-46eed209b8,plain|neutral|1X,N,needs_review:1,"주식·국내 노출, 기타특수구조 / 국내 미확인 주식전략 투자대상, plain|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-PENDING-321410-cc66756183,구성비율 미확인 · mixed_asset,1,혼합자산,글로벌,혼합자산,혼합자산,구성비율 미확인,혼합자산-구성비율-미확인-9c1ef5c7e4,mixed_asset|neutral|1X,N,needs_review:1,"혼합자산·글로벌 노출, 혼합자산 / 구성비율 미확인 투자대상, mixed_asset|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-PENDING-322400-00483bb9ae,국내 미확인 주식전략 · plain,1,주식,국내,기타특수구조,미확인 주식전략,국내 미확인 주식전략,미확인-주식전략-국내-미확인-주식전략-46eed209b8,plain|neutral|1X,N,needs_review:1,"주식·국내 노출, 기타특수구조 / 국내 미확인 주식전략 투자대상, plain|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-PENDING-326230-89bb73795a,국내 미확인 주식전략 · plain,1,주식,국내,기타특수구조,미확인 주식전략,국내 미확인 주식전략,미확인-주식전략-국내-미확인-주식전략-46eed209b8,plain|neutral|1X,N,needs_review:1,"주식·국내 노출, 기타특수구조 / 국내 미확인 주식전략 투자대상, plain|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-PENDING-326240-d139018c9a,국내 미확인 주식전략 · plain,1,주식,국내,기타특수구조,미확인 주식전략,국내 미확인 주식전략,미확인-주식전략-국내-미확인-주식전략-46eed209b8,plain|neutral|1X,N,needs_review:1,"주식·국내 노출, 기타특수구조 / 국내 미확인 주식전략 투자대상, plain|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-PENDING-328370-9697a3dd1c,국내 미확인 주식전략 · plain,1,주식,국내,기타특수구조,미확인 주식전략,국내 미확인 주식전략,미확인-주식전략-국내-미확인-주식전략-46eed209b8,plain|neutral|1X,N,needs_review:1,"주식·국내 노출, 기타특수구조 / 국내 미확인 주식전략 투자대상, plain|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-PENDING-329650-c9edb9e500,구성비율 미확인 · mixed_asset,1,혼합자산,글로벌,혼합자산,혼합자산,구성비율 미확인,혼합자산-구성비율-미확인-9c1ef5c7e4,mixed_asset|neutral|1X,N,needs_review:1,"혼합자산·글로벌 노출, 혼합자산 / 구성비율 미확인 투자대상, mixed_asset|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-PENDING-329660-cf61454214,구성비율 미확인 · mixed_asset,1,혼합자산,글로벌,혼합자산,혼합자산,구성비율 미확인,혼합자산-구성비율-미확인-9c1ef5c7e4,mixed_asset|neutral|1X,N,needs_review:1,"혼합자산·글로벌 노출, 혼합자산 / 구성비율 미확인 투자대상, mixed_asset|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-PENDING-329670-5486f2fa99,구성비율 미확인 · mixed_asset,1,혼합자산,글로벌,혼합자산,혼합자산,구성비율 미확인,혼합자산-구성비율-미확인-9c1ef5c7e4,mixed_asset|neutral|1X,N,needs_review:1,"혼합자산·글로벌 노출, 혼합자산 / 구성비율 미확인 투자대상, mixed_asset|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-PENDING-329750-83d3275b7d,미국 국채 초단기 등급미확인 · bond_coupon,1,채권,미국,채권,채권,미국 국채 초단기 등급미확인,BOND_미국-국채-초단기-등급미확인-5e59e46a3c,bond_coupon|neutral|1X,N,needs_review:1,"채권·미국 노출, 채권 / 미국 국채 초단기 등급미확인 투자대상, bond_coupon|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-PENDING-332500-3be600d08d,국내 미확인 주식전략 · plain,1,주식,국내,기타특수구조,미확인 주식전략,국내 미확인 주식전략,미확인-주식전략-국내-미확인-주식전략-46eed209b8,plain|neutral|1X,N,needs_review:1,"주식·국내 노출, 기타특수구조 / 국내 미확인 주식전략 투자대상, plain|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-PENDING-332930-45f38f3d9e,국내 미확인 주식전략 · plain,1,주식,국내,기타특수구조,미확인 주식전략,국내 미확인 주식전략,미확인-주식전략-국내-미확인-주식전략-46eed209b8,plain|neutral|1X,N,needs_review:1,"주식·국내 노출, 기타특수구조 / 국내 미확인 주식전략 투자대상, plain|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-PENDING-332940-84b218881d,국내 미확인 주식전략 · plain,1,주식,국내,기타특수구조,미확인 주식전략,국내 미확인 주식전략,미확인-주식전략-국내-미확인-주식전략-46eed209b8,plain|neutral|1X,N,needs_review:1,"주식·국내 노출, 기타특수구조 / 국내 미확인 주식전략 투자대상, plain|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-PENDING-336160-28f2640385,국내 금융채 단기 등급미확인 · bond_coupon,1,채권,국내,채권,채권,국내 금융채 단기 등급미확인,BOND_국내-금융채-단기-등급미확인-c717d83173,bond_coupon|neutral|1X,N,needs_review:1,"채권·국내 노출, 채권 / 국내 금융채 단기 등급미확인 투자대상, bond_coupon|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-PENDING-337120-3b8ebb0cd3,국내 미확인 주식전략 · plain,1,주식,국내,기타특수구조,미확인 주식전략,국내 미확인 주식전략,미확인-주식전략-국내-미확인-주식전략-46eed209b8,plain|neutral|1X,N,needs_review:1,"주식·국내 노출, 기타특수구조 / 국내 미확인 주식전략 투자대상, plain|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-PENDING-337150-997cb8d46c,국내 미확인 주식전략 · plain,1,주식,국내,기타특수구조,미확인 주식전략,국내 미확인 주식전략,미확인-주식전략-국내-미확인-주식전략-46eed209b8,plain|neutral|1X,N,needs_review:1,"주식·국내 노출, 기타특수구조 / 국내 미확인 주식전략 투자대상, plain|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-PENDING-337160-e95fc33cac,국내 미확인 주식전략 · plain,1,주식,국내,기타특수구조,미확인 주식전략,국내 미확인 주식전략,미확인-주식전략-국내-미확인-주식전략-46eed209b8,plain|neutral|1X,N,needs_review:1,"주식·국내 노출, 기타특수구조 / 국내 미확인 주식전략 투자대상, plain|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-PENDING-341850-7609e918ce,국내 채권 만기미확인 등급미확인 · bond_coupon,1,채권,국내,채권,채권,국내 채권 만기미확인 등급미확인,BOND_국내-채권-만기미확인-등급미확인-893e3e68b3,bond_coupon|neutral|1X,N,needs_review:1,"채권·국내 노출, 채권 / 국내 채권 만기미확인 등급미확인 투자대상, bond_coupon|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-PENDING-354350-445fb7131d,미국 미확인 주식전략 · plain,1,주식,미국,기타특수구조,미확인 주식전략,미국 미확인 주식전략,미확인-주식전략-미국-미확인-주식전략-bf6afc4d9f,plain|neutral|1X,N,needs_review:1,"주식·미국 노출, 기타특수구조 / 미국 미확인 주식전략 투자대상, plain|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-PENDING-354500-8b9ad6a76e,국내 미확인 주식전략 · plain,1,주식,국내,기타특수구조,미확인 주식전략,국내 미확인 주식전략,미확인-주식전략-국내-미확인-주식전략-46eed209b8,plain|neutral|1X,N,needs_review:1,"주식·국내 노출, 기타특수구조 / 국내 미확인 주식전략 투자대상, plain|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-PENDING-356540-306733384a,국내 채권 만기미확인 AA · bond_coupon,1,채권,국내,채권,채권,국내 채권 만기미확인 AA,BOND_국내-채권-만기미확인-AA-273392b07e,bond_coupon|neutral|1X,N,needs_review:1,"채권·국내 노출, 채권 / 국내 채권 만기미확인 AA 투자대상, bond_coupon|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-PENDING-359210-73409e7b1e,국내 미확인 주식전략 · plain,1,주식,국내,기타특수구조,미확인 주식전략,국내 미확인 주식전략,미확인-주식전략-국내-미확인-주식전략-46eed209b8,plain|neutral|1X,N,needs_review:1,"주식·국내 노출, 기타특수구조 / 국내 미확인 주식전략 투자대상, plain|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
